geouid,cma codde,cma name,census tract name,Med income
4620643.02,462,MontrÈal,643.02,38800
4620643.03,462,MontrÈal,643.03,33600
4620644,462,MontrÈal,644,41200
4620645,462,MontrÈal,645,25000
4620646.01,462,MontrÈal,646.01,27000
4620646.02,462,MontrÈal,646.02,30600
4620646.03,462,MontrÈal,646.03,32400
4620647.01,462,MontrÈal,647.01,38800
4620647.02,462,MontrÈal,647.02,34400
4620648,462,MontrÈal,648,28200
4620649.01,462,MontrÈal,649.01,30000
4620649.02,462,MontrÈal,649.02,28000
4620650.01,462,MontrÈal,650.01,27400
4620650.02,462,MontrÈal,650.02,27200
4620650.04,462,MontrÈal,650.04,38400
4620650.05,462,MontrÈal,650.05,33200
4620651.01,462,MontrÈal,651.01,35200
4620651.02,462,MontrÈal,651.02,42400
4620652.01,462,MontrÈal,652.01,40000
4620652.04,462,MontrÈal,652.04,40400
4620652.06,462,MontrÈal,652.06,45200
4620652.07,462,MontrÈal,652.07,44000
4620652.08,462,MontrÈal,652.08,36800
4620652.09,462,MontrÈal,652.09,36400
4620653,462,MontrÈal,653,44800
4620654,462,MontrÈal,654,55600
4620655.01,462,MontrÈal,655.01,34400
4620655.02,462,MontrÈal,655.02,34400
4620656.01,462,MontrÈal,656.01,31800
4620656.03,462,MontrÈal,656.03,36400
4620656.04,462,MontrÈal,656.04,45600
4620657.01,462,MontrÈal,657.01,36000
4620657.02,462,MontrÈal,657.02,39600
4620657.03,462,MontrÈal,657.03,40800
4620658.01,462,MontrÈal,658.01,37200
4620658.02,462,MontrÈal,658.02,38400
4620658.03,462,MontrÈal,658.03,41200
4620659.04,462,MontrÈal,659.04,49600
4620659.05,462,MontrÈal,659.05,43200
4620659.06,462,MontrÈal,659.06,31400
4620659.08,462,MontrÈal,659.08,44400
4620659.09,462,MontrÈal,659.09,52000
4620659.1,462,MontrÈal,659.1,55600
4620659.11,462,MontrÈal,659.11,36000
4620660.01,462,MontrÈal,660.01,43200
4620660.02,462,MontrÈal,660.02,36400
4620660.03,462,MontrÈal,660.03,39200
4620661.01,462,MontrÈal,661.01,41200
4620661.03,462,MontrÈal,661.03,41200
4620661.04,462,MontrÈal,661.04,42800
4620662,462,MontrÈal,662,39600
4620675,462,MontrÈal,675,33600
4620676.01,462,MontrÈal,676.01,36400
4620676.02,462,MontrÈal,676.02,38800
4620676.03,462,MontrÈal,676.03,40800
4620676.04,462,MontrÈal,676.04,38000
4620677.01,462,MontrÈal,677.01,32000
4620677.02,462,MontrÈal,677.02,33600
4620677.05,462,MontrÈal,677.05,47600
4620677.07,462,MontrÈal,677.07,39200
4620677.09,462,MontrÈal,677.09,40400
4620677.1,462,MontrÈal,677.1,40000
4620677.11,462,MontrÈal,677.11,51600
4620677.12,462,MontrÈal,677.12,48800
4620677.13,462,MontrÈal,677.13,40800
4620677.14,462,MontrÈal,677.14,45200
4620681,462,MontrÈal,681,40800
4620682.02,462,MontrÈal,682.02,32800
4620682.04,462,MontrÈal,682.04,33600
4620682.05,462,MontrÈal,682.05,36400
4620682.06,462,MontrÈal,682.06,45200
4620682.07,462,MontrÈal,682.07,42000
4620682.08,462,MontrÈal,682.08,44800
4620683,462,MontrÈal,683,35200
4620684.05,462,MontrÈal,684.05,41200
4620684.08,462,MontrÈal,684.08,40400
4620684.09,462,MontrÈal,684.09,38000
4620684.1,462,MontrÈal,684.1,38400
4620684.11,462,MontrÈal,684.11,36000
4620684.12,462,MontrÈal,684.12,43600
4620684.13,462,MontrÈal,684.13,42000
4620684.14,462,MontrÈal,684.14,46400
4620685.02,462,MontrÈal,685.02,36400
4620685.03,462,MontrÈal,685.03,40400
4620685.04,462,MontrÈal,685.04,42000
4620685.05,462,MontrÈal,685.05,34800
4620685.07,462,MontrÈal,685.07,38400
4620685.09,462,MontrÈal,685.09,40400
4620685.1,462,MontrÈal,685.1,46800
4620685.11,462,MontrÈal,685.11,50800
4620686.01,462,MontrÈal,686.01,40000
4620686.02,462,MontrÈal,686.02,37600
4620686.03,462,MontrÈal,686.03,37600
4620687.01,462,MontrÈal,687.01,38800
4620687.04,462,MontrÈal,687.04,36400
4620687.06,462,MontrÈal,687.06,38400
4620687.07,462,MontrÈal,687.07,37200
4620687.09,462,MontrÈal,687.09,38400
4620687.11,462,MontrÈal,687.11,36400
4620687.12,462,MontrÈal,687.12,41200
4620687.13,462,MontrÈal,687.13,39200
4620687.14,462,MontrÈal,687.14,46000
4620688.02,462,MontrÈal,688.02,37200
4620688.03,462,MontrÈal,688.03,30000
4620688.04,462,MontrÈal,688.04,38400
4620689.01,462,MontrÈal,689.01,37200
4620689.02,462,MontrÈal,689.02,35200
4620689.04,462,MontrÈal,689.04,36400
4620689.05,462,MontrÈal,689.05,40000
4620689.06,462,MontrÈal,689.06,35200
4620690,462,MontrÈal,690,35200
4620691,462,MontrÈal,691,34800
4620692.01,462,MontrÈal,692.01,40400
4620692.02,462,MontrÈal,692.02,33600
4620693,462,MontrÈal,693,32000
4620694.01,462,MontrÈal,694.01,38400
4620694.02,462,MontrÈal,694.02,41200
4210700,421,QuÈbec,700,40400
5220700,522,Belleville - Quinte West,700,32400
6020700,602,Winnipeg,700,46800
4620700.01,462,MontrÈal,700.01,33600
5050700.01,505,Ottawa - Gatineau,700.01,34400
4620700.03,462,MontrÈal,700.03,27600
5050700.03,505,Ottawa - Gatineau,700.03,38800
4620700.04,462,MontrÈal,700.04,34400
5050700.04,505,Ottawa - Gatineau,700.04,41600
4620701.01,462,MontrÈal,701.01,44000
4620701.02,462,MontrÈal,701.02,36800
4620702.01,462,MontrÈal,702.01,46400
4620702.02,462,MontrÈal,702.02,46800
4620703.02,462,MontrÈal,703.02,37600
4620703.03,462,MontrÈal,703.03,41600
4620703.04,462,MontrÈal,703.04,44800
4620704.01,462,MontrÈal,704.01,35600
4620704.04,462,MontrÈal,704.04,40800
4620704.05,462,MontrÈal,704.05,39600
4620704.06,462,MontrÈal,704.06,32400
4620704.08,462,MontrÈal,704.08,38400
4620704.09,462,MontrÈal,704.09,38800
4620705.01,462,MontrÈal,705.01,47600
4620705.02,462,MontrÈal,705.02,35200
4620706,462,MontrÈal,706,33200
4620707,462,MontrÈal,707,32800
4620708.01,462,MontrÈal,708.01,34800
4620708.02,462,MontrÈal,708.02,37600
4620709.01,462,MontrÈal,709.01,42000
4620709.02,462,MontrÈal,709.02,38000
5050710.01,505,Ottawa - Gatineau,710.01,38800
5050710.02,505,Ottawa - Gatineau,710.02,41600
4620710.03,462,MontrÈal,710.03,40800
4620710.05,462,MontrÈal,710.05,44400
4620710.06,462,MontrÈal,710.06,39600
4620710.07,462,MontrÈal,710.07,42000
4620710.08,462,MontrÈal,710.08,36000
4620710.09,462,MontrÈal,710.09,68000
4620710.1,462,MontrÈal,710.1,35600
4620710.11,462,MontrÈal,710.11,40000
5050711,505,Ottawa - Gatineau,711,38400
5050712,505,Ottawa - Gatineau,712,30200
4620725.03,462,MontrÈal,725.03,34800
4620725.04,462,MontrÈal,725.04,37600
4620725.06,462,MontrÈal,725.06,40400
4620725.07,462,MontrÈal,725.07,46000
4620725.09,462,MontrÈal,725.09,41600
4620725.1,462,MontrÈal,725.1,42400
4620726.01,462,MontrÈal,726.01,33600
4620726.03,462,MontrÈal,726.03,31000
4620726.04,462,MontrÈal,726.04,42400
4620727.01,462,MontrÈal,727.01,29400
4620727.02,462,MontrÈal,727.02,29400
4620728.01,462,MontrÈal,728.01,40400
4620728.02,462,MontrÈal,728.02,37200
4620728.03,462,MontrÈal,728.03,35600
4620729,462,MontrÈal,729,30600
4620730.01,462,MontrÈal,730.01,44400
4620730.02,462,MontrÈal,730.02,36400
4620731,462,MontrÈal,731,33600
4620732.01,462,MontrÈal,732.01,35600
4620732.03,462,MontrÈal,732.03,
4620732.04,462,MontrÈal,732.04,33600
4620733.01,462,MontrÈal,733.01,31400
4620733.02,462,MontrÈal,733.02,32800
4620734.03,462,MontrÈal,734.03,39600
4620734.04,462,MontrÈal,734.04,36400
4620734.05,462,MontrÈal,734.05,43200
4620734.06,462,MontrÈal,734.06,37200
4620734.07,462,MontrÈal,734.07,41600
4620735.01,462,MontrÈal,735.01,34800
4620735.02,462,MontrÈal,735.02,38000
4620740.01,462,MontrÈal,740.01,35200
4620740.03,462,MontrÈal,740.03,37600
4620740.04,462,MontrÈal,740.04,38000
4620750.01,462,MontrÈal,750.01,44000
4620750.02,462,MontrÈal,750.02,45200
4620750.04,462,MontrÈal,750.04,38000
4620750.06,462,MontrÈal,750.06,36000
4620750.07,462,MontrÈal,750.07,39200
4620751.01,462,MontrÈal,751.01,37600
4620751.02,462,MontrÈal,751.02,40800
4620755.01,462,MontrÈal,755.01,38800
4620755.03,462,MontrÈal,755.03,40000
4620755.04,462,MontrÈal,755.04,36800
4620755.05,462,MontrÈal,755.05,47600
4620756.02,462,MontrÈal,756.02,34400
4620756.03,462,MontrÈal,756.03,44000
4620756.04,462,MontrÈal,756.04,36400
4620756.05,462,MontrÈal,756.05,38400
4620757,462,MontrÈal,757,39200
4620758.03,462,MontrÈal,758.03,39600
4620758.04,462,MontrÈal,758.04,44400
4620758.05,462,MontrÈal,758.05,41600
4620758.06,462,MontrÈal,758.06,42000
4620760,462,MontrÈal,760,39200
4620775,462,MontrÈal,775,38800
4620776,462,MontrÈal,776,36400
4620777.01,462,MontrÈal,777.01,34000
4620777.02,462,MontrÈal,777.02,30200
4620780,462,MontrÈal,780,28600
4620781,462,MontrÈal,781,27000
4620782,462,MontrÈal,782,31200
4620783,462,MontrÈal,783,27800
4620784,462,MontrÈal,784,25000
4620785,462,MontrÈal,785,32800
4620786,462,MontrÈal,786,29200
4620787.01,462,MontrÈal,787.01,40800
4620787.02,462,MontrÈal,787.02,33200
4620788,462,MontrÈal,788,29000
4620789.01,462,MontrÈal,789.01,34000
4620789.02,462,MontrÈal,789.02,37200
4620790.01,462,MontrÈal,790.01,36000
4620790.02,462,MontrÈal,790.02,36800
4620791.01,462,MontrÈal,791.01,42000
4620791.02,462,MontrÈal,791.02,39600
4620792,462,MontrÈal,792,34400
5050800,505,Ottawa - Gatineau,800,39600
6020800,602,Winnipeg,800,38400
4210800.01,421,QuÈbec,800.01,33600
4620800.01,462,MontrÈal,800.01,34800
5350800.01,535,Toronto,800.01,46400
4210800.02,421,QuÈbec,800.02,38000
4620800.02,462,MontrÈal,800.02,29200
5350800.02,535,Toronto,800.02,38400
4210801,421,QuÈbec,801,32800
4620801,462,MontrÈal,801,32400
5350801.01,535,Toronto,801.01,42800
5350801.02,535,Toronto,801.02,46400
4210802,421,QuÈbec,802,36400
4620802,462,MontrÈal,802,32400
5350802.01,535,Toronto,802.01,42400
5350802.02,535,Toronto,802.02,48400
5350803.03,535,Toronto,803.03,39600
5350803.04,535,Toronto,803.04,47600
5350803.05,535,Toronto,803.05,52400
5350803.06,535,Toronto,803.06,38800
4620804.01,462,MontrÈal,804.01,36000
5350804.01,535,Toronto,804.01,44000
4620804.02,462,MontrÈal,804.02,35200
5350804.05,535,Toronto,804.05,41600
5350804.06,535,Toronto,804.06,40800
5350804.07,535,Toronto,804.07,44000
5350804.08,535,Toronto,804.08,46400
5350804.1,535,Toronto,804.1,44800
5350804.11,535,Toronto,804.11,40800
5350804.12,535,Toronto,804.12,53600
5350804.13,535,Toronto,804.13,33200
4620805.01,462,MontrÈal,805.01,36400
4620805.02,462,MontrÈal,805.02,28600
5350805.04,535,Toronto,805.04,56400
5350805.06,535,Toronto,805.06,35200
5350805.09,535,Toronto,805.09,41600
5350805.1,535,Toronto,805.1,40800
5350805.16,535,Toronto,805.16,42000
5350805.17,535,Toronto,805.17,43200
5350805.18,535,Toronto,805.18,37600
5350805.19,535,Toronto,805.19,40000
5350805.2,535,Toronto,805.2,49200
5350805.21,535,Toronto,805.21,44000
5350805.22,535,Toronto,805.22,44000
5350805.23,535,Toronto,805.23,48400
5350805.24,535,Toronto,805.24,36400
5350805.25,535,Toronto,805.25,41200
5350805.26,535,Toronto,805.26,34000
5350805.27,535,Toronto,805.27,51200
5350806,535,Toronto,806,45600
4620806.01,462,MontrÈal,806.01,31400
4620806.02,462,MontrÈal,806.02,37600
5350807,535,Toronto,807,33600
4620807.01,462,MontrÈal,807.01,40000
4620807.02,462,MontrÈal,807.02,36000
4210810,421,QuÈbec,810,31400
5050810.01,505,Ottawa - Gatineau,810.01,40800
5350810.01,535,Toronto,810.01,38000
5050810.02,505,Ottawa - Gatineau,810.02,34800
5350810.02,535,Toronto,810.02,32000
5350810.03,535,Toronto,810.03,46000
5350810.04,535,Toronto,810.04,40800
5350810.05,535,Toronto,810.05,43600
4210811,421,QuÈbec,811,36800
5350811,535,Toronto,811,37600
5050811.01,505,Ottawa - Gatineau,811.01,37200
5050811.02,505,Ottawa - Gatineau,811.02,37600
4210812,421,QuÈbec,812,33600
5350812,535,Toronto,812,41200
4210820.01,421,QuÈbec,820.01,36400
5050820.01,505,Ottawa - Gatineau,820.01,48800
5050820.02,505,Ottawa - Gatineau,820.02,48000
4210820.03,421,QuÈbec,820.03,41200
5350820.03,535,Toronto,820.03,43200
4210820.04,421,QuÈbec,820.04,42800
5350820.04,535,Toronto,820.04,42400
5350820.05,535,Toronto,820.05,44000
5350820.06,535,Toronto,820.06,43600
5350820.07,535,Toronto,820.07,34000
5050821.02,505,Ottawa - Gatineau,821.02,52800
5050821.03,505,Ottawa - Gatineau,821.03,53600
5050821.04,505,Ottawa - Gatineau,821.04,50400
5050822.02,505,Ottawa - Gatineau,822.02,47600
5050822.03,505,Ottawa - Gatineau,822.03,50800
5050822.07,505,Ottawa - Gatineau,822.07,46400
5050822.08,505,Ottawa - Gatineau,822.08,51600
5050822.09,505,Ottawa - Gatineau,822.09,48400
5050822.1,505,Ottawa - Gatineau,822.1,56400
5050822.11,505,Ottawa - Gatineau,822.11,46800
4210825,421,QuÈbec,825,40800
4620825.02,462,MontrÈal,825.02,34800
4620825.03,462,MontrÈal,825.03,31600
4620825.04,462,MontrÈal,825.04,34000
4620825.05,462,MontrÈal,825.05,33600
4620825.06,462,MontrÈal,825.06,36800
4620825.07,462,MontrÈal,825.07,47200
4620825.08,462,MontrÈal,825.08,45200
4620826.02,462,MontrÈal,826.02,41200
4620826.05,462,MontrÈal,826.05,40400
4620826.06,462,MontrÈal,826.06,34000
4620826.07,462,MontrÈal,826.07,40800
4620826.08,462,MontrÈal,826.08,48000
4620826.09,462,MontrÈal,826.09,46800
4620826.1,462,MontrÈal,826.1,40400
4620826.11,462,MontrÈal,826.11,35600
4620826.13,462,MontrÈal,826.13,37200
4620826.15,462,MontrÈal,826.15,47600
4620826.16,462,MontrÈal,826.16,46800
4620827.02,462,MontrÈal,827.02,34800
4620827.03,462,MontrÈal,827.03,44800
4620827.04,462,MontrÈal,827.04,42800
4620828.03,462,MontrÈal,828.03,42400
4620828.04,462,MontrÈal,828.04,41200
4620828.05,462,MontrÈal,828.05,50800
4620828.06,462,MontrÈal,828.06,53200
4620829,462,MontrÈal,829,37600
5350830,535,Toronto,830,39600
4210830.01,421,QuÈbec,830.01,37600
4620830.01,462,MontrÈal,830.01,36400
4210830.02,421,QuÈbec,830.02,39200
4620830.03,462,MontrÈal,830.03,40000
4620830.04,462,MontrÈal,830.04,38000
5350831.01,535,Toronto,831.01,36800
5350831.02,535,Toronto,831.02,39600
4620831.03,462,MontrÈal,831.03,34400
4620831.04,462,MontrÈal,831.04,40400
4620831.05,462,MontrÈal,831.05,44800
4620831.07,462,MontrÈal,831.07,37200
4620831.08,462,MontrÈal,831.08,42800
4620831.09,462,MontrÈal,831.09,41600
4620832,462,MontrÈal,832,
5350832,535,Toronto,832,38000
4620833,462,MontrÈal,833,42000
4620834,462,MontrÈal,834,38000
4210835.03,421,QuÈbec,835.03,44800
4210835.04,421,QuÈbec,835.04,41200
4210835.05,421,QuÈbec,835.05,41600
4210835.06,421,QuÈbec,835.06,44400
4210835.07,421,QuÈbec,835.07,41600
5050840,505,Ottawa - Gatineau,840,40000
4210840.01,421,QuÈbec,840.01,37200
4210840.02,421,QuÈbec,840.02,38800
5050841.04,505,Ottawa - Gatineau,841.04,51600
5050841.06,505,Ottawa - Gatineau,841.06,44000
5050841.08,505,Ottawa - Gatineau,841.08,44000
5050841.09,505,Ottawa - Gatineau,841.09,47600
5050841.1,505,Ottawa - Gatineau,841.1,49600
5050841.11,505,Ottawa - Gatineau,841.11,47600
4210845.03,421,QuÈbec,845.03,38400
4210845.04,421,QuÈbec,845.04,38000
4210845.05,421,QuÈbec,845.05,38400
4210845.06,421,QuÈbec,845.06,36800
4210846.02,421,QuÈbec,846.02,42000
4210846.03,421,QuÈbec,846.03,43600
4210846.04,421,QuÈbec,846.04,42800
5050850,505,Ottawa - Gatineau,850,36000
4210850.02,421,QuÈbec,850.02,35200
4210850.03,421,QuÈbec,850.03,48400
4620850.03,462,MontrÈal,850.03,36000
4210850.04,421,QuÈbec,850.04,42400
4620850.04,462,MontrÈal,850.04,50400
4210850.05,421,QuÈbec,850.05,45200
4620850.05,462,MontrÈal,850.05,45200
4620850.06,462,MontrÈal,850.06,42000
4620850.07,462,MontrÈal,850.07,52800
4620851,462,MontrÈal,851,36400
4620852.02,462,MontrÈal,852.02,34800
4620852.03,462,MontrÈal,852.03,42000
4620852.04,462,MontrÈal,852.04,44800
4620852.05,462,MontrÈal,852.05,40000
4620853.02,462,MontrÈal,853.02,39600
4620853.03,462,MontrÈal,853.03,43600
4620853.04,462,MontrÈal,853.04,43200
4620854.01,462,MontrÈal,854.01,44800
4620854.02,462,MontrÈal,854.02,42400
4620855.01,462,MontrÈal,855.01,48000
4620855.03,462,MontrÈal,855.03,39600
4620855.04,462,MontrÈal,855.04,50000
4620856,462,MontrÈal,856,42400
4620857.01,462,MontrÈal,857.01,31600
4620857.02,462,MontrÈal,857.02,35200
4620857.06,462,MontrÈal,857.06,34000
4620857.07,462,MontrÈal,857.07,39600
4620857.08,462,MontrÈal,857.08,37200
4620857.09,462,MontrÈal,857.09,42800
4620857.1,462,MontrÈal,857.1,47600
4620857.11,462,MontrÈal,857.11,38800
4620857.12,462,MontrÈal,857.12,35600
4620858.01,462,MontrÈal,858.01,38000
4620858.02,462,MontrÈal,858.02,36000
4620858.04,462,MontrÈal,858.04,38400
4620858.05,462,MontrÈal,858.05,40400
4620859,462,MontrÈal,859,31800
4620860.01,462,MontrÈal,860.01,37200
4620860.02,462,MontrÈal,860.02,35600
4620861,462,MontrÈal,861,31200
4620862,462,MontrÈal,862,42000
4620863.01,462,MontrÈal,863.01,37600
4620863.02,462,MontrÈal,863.02,39200
4620864,462,MontrÈal,864,44000
4620865,462,MontrÈal,865,31800
4620866,462,MontrÈal,866,30000
4620867,462,MontrÈal,867,32800
4620868.01,462,MontrÈal,868.01,30400
4620868.02,462,MontrÈal,868.02,32000
4620869,462,MontrÈal,869,36400
4620870.01,462,MontrÈal,870.01,34400
4620870.02,462,MontrÈal,870.02,31800
4620871.01,462,MontrÈal,871.01,29400
4620871.02,462,MontrÈal,871.02,34800
4620872,462,MontrÈal,872,31600
4620873.01,462,MontrÈal,873.01,30000
4620873.02,462,MontrÈal,873.02,30200
4620874,462,MontrÈal,874,30800
4620875,462,MontrÈal,875,32400
4620876.01,462,MontrÈal,876.01,29200
4620876.04,462,MontrÈal,876.04,47200
4620876.05,462,MontrÈal,876.05,41200
4620876.06,462,MontrÈal,876.06,33600
4620876.07,462,MontrÈal,876.07,32400
4620877.01,462,MontrÈal,877.01,45200
4620877.02,462,MontrÈal,877.02,34000
4620878,462,MontrÈal,878,30200
4620879.01,462,MontrÈal,879.01,30600
4620879.02,462,MontrÈal,879.02,34000
4620880,462,MontrÈal,880,32800
4620881.01,462,MontrÈal,881.01,32000
4620881.02,462,MontrÈal,881.02,33200
4620882,462,MontrÈal,882,31000
4620883,462,MontrÈal,883,34000
4620884.01,462,MontrÈal,884.01,35600
4620884.02,462,MontrÈal,884.02,34400
4620885,462,MontrÈal,885,35600
4620886.01,462,MontrÈal,886.01,38400
4620886.02,462,MontrÈal,886.02,44800
4620886.03,462,MontrÈal,886.03,33600
4620887.03,462,MontrÈal,887.03,44800
4620887.04,462,MontrÈal,887.04,40400
4620887.05,462,MontrÈal,887.05,44800
4620887.06,462,MontrÈal,887.06,50800
4620887.07,462,MontrÈal,887.07,
4620888.01,462,MontrÈal,888.01,56400
4620888.02,462,MontrÈal,888.02,48400
4620888.03,462,MontrÈal,888.03,48400
4620889.01,462,MontrÈal,889.01,34400
4620889.02,462,MontrÈal,889.02,41600
4620889.03,462,MontrÈal,889.03,40800
4210900,421,QuÈbec,900,37600
4620900,462,MontrÈal,900,36400
5050900,505,Ottawa - Gatineau,900,34400
4210901,421,QuÈbec,901,39200
5050901,505,Ottawa - Gatineau,901,40000
4620901.01,462,MontrÈal,901.01,35600
4620901.02,462,MontrÈal,901.02,36000
4620901.03,462,MontrÈal,901.03,44400
4210902,421,QuÈbec,902,39600
4620902,462,MontrÈal,902,39200
5050902,505,Ottawa - Gatineau,902,31000
4210903,421,QuÈbec,903,38400
5050903,505,Ottawa - Gatineau,903,32800
4620903.01,462,MontrÈal,903.01,40800
4620903.04,462,MontrÈal,903.04,38800
4620903.05,462,MontrÈal,903.05,40000
4620903.08,462,MontrÈal,903.08,40000
4620903.09,462,MontrÈal,903.09,40400
4620903.1,462,MontrÈal,903.1,38400
4620903.11,462,MontrÈal,903.11,48800
4620903.12,462,MontrÈal,903.12,46800
4620903.13,462,MontrÈal,903.13,43200
4620903.14,462,MontrÈal,903.14,43200
5050904,505,Ottawa - Gatineau,904,29000
4620904.02,462,MontrÈal,904.02,39600
4620904.03,462,MontrÈal,904.03,45600
4620904.04,462,MontrÈal,904.04,40000
4620904.05,462,MontrÈal,904.05,36400
4620904.06,462,MontrÈal,904.06,47200
5050905,505,Ottawa - Gatineau,905,31000
5050906,505,Ottawa - Gatineau,906,32400
5050907,505,Ottawa - Gatineau,907,29800
5050908,505,Ottawa - Gatineau,908,39600
